dz_id|dz_name|dz_location|dz_ident|lat|sin_lat_rad|cos_lat_rad|lon|sin_lon_rad|cos_lon_rad|dz_address|dz_phone|dz_email|dz_url
738|Tandemove seskoky Kantor|Mlada Boleslav||||||||Na Pekne yhlidce 4,  Prague 6,  162 00, Czech Republic|+420 603 456 227|jindra@padaky.cz|http://www.tandemoveseskoky.cz
739|Drakslerov Salas|Drakslerov Salas|LYK|||||||P.O.Box 70,  Kikinda,  23330, Serbia|+381230424881|adamsfamily@panline.net|http://www.aeroklubkikinda.org.yu
740|China GreatSky Skydiving Club|Beijing Shahe Airport||||||||Beijing/Hubei Shashi/Henan Shangjie,  Beijing/Hubei/Henan, China|purple920128@hotmail.com|purple920128@hotmail.com|
741|Skydive Adria - Medulin|Medulin|LDPM|44.815|0.704819950998465|0.709386239417232|13.935|0.24082097457382|0.970569553512429|Osipovica 31,  Medulin,  52203, Croatia|+385 91 4290 926|info@skydiveadria.com|http://www.skydiveadria.com
742|SkydiveUK Ltd|Dunkeswell|EGTT|||||||Dunkeswell Airfield,  Nr Honiton,  EX14 4LG, United Kingdom|01404 891690|jason@skydiveukltd.com|http://skydiveukltd.com
743|Skydive Atlas|Minden, Nebraska|0V3|||||||4715 Westchester Dr NE,  Cedar Rapids, Ia, Nebraska,  52402, United States|405.740.7648|tilleryirish@aol.com|http://www.skydiveatlas.com
744|Skydive Cape Cod|Chatham Municipal Airport|CQX|41.688|0.665073964530146|0.74677749142844|-69.99|-0.939632912697783|0.342184145417466|240 George Ryder Rd,  Chatham, Massachusetts,  02633, United States|508 420-JUMP|info@skydivecapecod.com|http://www.skydivecapecod.com
745|Tradewind Sky Sports|Warren Field|OCW|35.57|0.581697151817663|0.81340544844943|-77.048|-0.97455817739258|0.224134689143052|200 Airport Rd,  Washington, North Carolina,  27889, United States|(252)946-0647|tradewindskysports@gmail.com|http://tradewindskysports.com
746|Silvertip Skydiving|Hamilton Airport||46.253|0.72240016860847|0.691475231945768|-114.121|-0.912684454992653|-0.408665004147363|Hamilton Airport,  Hamilton, Montana,  59840, United States|406-239-3558|timhanson@foxlumber.com|http://www.silvertipskydivers.com
747|DZONE Skydiving - Boise|Foster Field|ID92|43.73|0.691260861067292|0.722605301638803|-116.516|-0.894809724773969|-0.446447708528036|24005 N Can Ada Road,  Star, Idaho,  83669, United States|208-455-0000|jump@dzoneskydiving.com|http://www.DZONEskydiving.com
748|Skydive Rio de Janeiro|Aeroporto de Jacarepaguá||||||||Av. Ayrton Senna 2541,  Rio de Janeiro,  20.000, Brazil|55 21 3410-4599|info@skydiveriodejaneiro.com.br|http://skydiveriodejaneiro.com.br
749|Skydive Fort Wayne|Tri-State Airport||41.0|0.656059028990507|0.754709580222772|85.0|0.996194698091746|0.0871557427476584|US.20,  angola, Indiana,  46703, United States|(260) 316-9448|tod@skydiveftwayne.com|http://www.skydiveftwayne.com
750|Skydive Palermo|Boccadifalco||||||||Aeroporto di Boccadifalco,  Palermo, Italy|info@skydivepalermo.it|info@skydivepalermo.it|http://www.skydivepalermo.it/
751|Start Skydiving|Middletown Regional Airport|KMWO|39.531|0.636495616232127|0.771280319026283|-84.395|-0.995218880477825|0.09766974936215|1711 Run Way,  Middletown, Ohio,  45042-2300, United States|(513) 422-5867|info@startskydiving.com|http://www.startskydiving.com/
752|Australian Skydive|Bridgewater Airport||||||||Fantasy Road,  Bridgewater On Loddon, Victoria,  3516, Australia|03 52242981|info@australianskydive.com.au|http://www.australianskydive.com.au
753|FSC Bielefeld|Paderborn-Lippstadt||51.614|0.783845208963817|0.620956269301204|8.62|0.149880475413474|0.988704123127759|Flughafenstrasse 33,  Bühren-Ahden,  D-33142, Germany|+49 2955749110|club@fsc-bielefeld.de|http://www.fsc-bielefeld.de
754|Gatineau Ottawa Skydive|Gatineau Airport|CYND|45.52|0.713495069183906|0.700660250228492|-75.58|-0.968496292973985|0.249027971311756|L'aeroport de Gatineau,  Gatineau Quebec, Ontario,  J8R 2Z9, Canada|819-669-5867|info@goskydive.ca|http://www.goskydive.ca
755|Slovakia  Boogie|Slavnica|LZDB|48.998|0.754686678982695|0.656085372924951|18.189|0.312152531216111|0.95003199801658|Letisko Slávnica,  Slávnica  Slovenská Republika,  018 54, Slovak Republic|+421 905 965 181|marcela@skyboogie.sk|http://www.skyboogie.sk/
756|Fuerza Aerea Paraguaya F.A.P.|Silvio Pettirossi||||||||Avda. Aviadores Del Chaco,  Asuncion, Paraguay|+595 981 412500|skyoscar@hotmail.com|http://www.paracaidismo.com.py
757|Adrenaline Air Play|Rolla National Airport|VIH|||||||Highway 28,  Vichy, Missouri,  65580, United States|573-299-4322|vectortandem@yahoo.com|http://skydiverolla.com
758|SKYDIVE ATMOSFERA|Leju||37.296|0.605932864263586|0.795515784887595|-6.159|-0.10728792860465|0.994227992150555|Calle de Antonio Machado, 3,  Bollullos de la Mitación,  41110, Spain|+34638919628|info@skydiveatmosfera.com|http://www.skydiveatmosfera.com
759|Skysurf Hosin|Hosin|LKHS|||||||Airport Hosin,  Ceske Budejovice,  370 01, Czech Republic|+420 602222278|info@skysurf.cz|http://www.skysurf.cz
760|Skydive Hyogo|Tajima Airport|TJH|35.515|0.580916070752432|0.813963462780459|134.79|0.709693707598377|-0.704510355775747|Tajima Airport,  Toyooka,  482-0041, Japan|+81-90-4625-8611|tajima@skydivingjapan.com|http://www.skydivehyogo.com
761|Skydive Swansea|Swansea Airport|sws|51.603|0.783725979473277|0.621106745333403|-4.066|-0.0709055385032524|0.997483034747741|Swansea Airport, Fairwood,  Swansea,  SA2 7JU, United Kingdom|01792 207035|info@skydiveswansea.co.uk|http://www.skydiveswansea.co.uk
762|Sky Medley - Skydive Center|Ponte de Sor Municipal Airport||39.21|0.632164546366288|0.774834166978654|-8.056|-0.140140906874823|0.990131570156362|Estrada Nacional N.º 2 - Tramaga,  Ponte de Sor,  7400-999, Portugal|+351 966 095 285|sotero.medley@skymedley.pt|http://www.skymedley.pt
763|Siauliu parasiutininku klubas|Siauliu aeroklubas||55.748|0.826570103025536|0.562833780777553|23.802|0.403577234223984|0.914945580904198|Vasario 16-osios 40,  Siauliai, Lithuania|+37068633339|laimys@taide.lt|http://www.suoliai.lt
764|Faldskærmsklubben Skydive 2000|Koldingegnens lufthavn|EKVD|55.438|0.823512795704893|0.567297695491803|9.329|0.162103292945248|0.98677379495825|Lufthavnsvej 6,  Vamdrup,  6580, Denmark|+45 75582122|info@skydive2000.dk|http://www.skydive2000.dk
765|CLOSED --- Sky Dive Little Rock --- CLOSED|Punkin Patch||30.751|0.51130808547067|0.859397487622763|-93.516|-0.998117711535491|-0.0613272689686679|12501 Punkin Patch Road,  Little Rock, Arkansas,  72204, United States|carlcounts@yahoo.com|carlcounts@yahoo.com|
766|Parachutisme Sportif Laon-Picardie|Laon Chambry||||||||Aérodrome de Laon Chambry Route de Crécy ° 02000 Laon,  Chambry,  02000, France|+33 3 23 79 10 07|devil77290@hotmail.fr|
767|Skydive Buhl|Buhl Municipal Airport|U03|||||||1276 E. 4100 North,  Buhl, Idaho,  83316, United States|(208) 543-2FLY|skydown@qwest.net|http://www.skydivebuhl.net
768|Just Jump Skydive|Singleton|SIX|-32.603|-0.538814894972665|0.842424185880009|151.194|0.481845438080982|-0.876256226112287|Range Road, Whittingham, Singleton,  New South Wales, New South Wales, Australia|+61 (0) 2 4322 9884|bookings@justjumpskydive.com.au|http://www.justjumpskydive.com.au
769|Cliff|San Juan de los Morros||||||||Aeropuerto san juan de los morros,  San juan de los morros, Venezuela|ygorcliff@gmail.com|ygorcliff@gmail.com|http://www.skydivecliff.com.ve
770|Vadul-Lui-Voda|Vadul-lui-Voda||47.067|0.732150710231566|0.681142670449748|29.096|0.486274378429552|0.873806173520737|Vaduleni, Aerodrom sportiv,  Chisinau, Moldova|+373 691 48342|info@skydive.md|http://www.skydive.md
771|Club Escuela de Paracaidistas Santa Fe|Sauce Viejo||||||||Santa Fe,  Santa Fe,  3102, Argentina|+5403434650407|diegobsanchez@yahoo.com.ar|http://www.paracaidismosantafe.com.ar
772|Sky Club DropZone|SkyClub||||||||Avrora str, 114 a,  Samara, Russia|8(846) 342-05-58, +7 927 694-85-62|lanke@inbox.ru|http://krilyev.net/
773|Ground Rush Adventures|Swakopmund Airport||-22.662|-0.385294107064233|0.922793829119796|14.569|0.251545740325577|0.967845411480603|P.O.Box 281,  Swakopmund - NAMIBIA, Namibia|+264-811245167|freefall@iafrica.com.na|http://www...skydiveswakop.com.na
774|Vertical Extreme|Vulcan Industrial Airport||50.331|0.76974504906276|0.638351438819847|-113.356|-0.918059342721613|-0.396442988639677|Box 269,  Champion, Alberta, Canada, Alberta,  t0l 0r0, Canada|403  968  GO UP|vert1go@telus.net|http://verticalextremeskydiving.com/home
775|SkydiveTahoe.com LLC|Minden-Tahoe Airport|KMEV|||||||1140 B Airport Rd,  Minden, Nevada,  89423, United States|775-783-8708|skydivetahoe@gmail.com|http://www.SkydiveTahoe.com
776|Olimpic Skydive|MIROSLAWICE|EPMR|50.954|0.776640460256405|0.629944120928769|16.769|0.288513794970554|0.957475738654348|Miroslawice, Lotnicza 8,  Sobótka,  55-050, Poland|+48713909139|olimpic@op.pl|http://www.olimpic-skydive.pl
777|Skydive Manitoba|Gimli Airport||||||||Hangar 3, Gimli Airport,  Gimli, MB, Manitoba, Canada|204-799-JUMP (5867)|info@skydivemanitoba.com|http://www.skydivemanitoba.com
778|Aerokart|Paris||||||||199-203 route de Pontoise,  Argenteuil,  95100, France|+33 (0)1 30 25 72 88|flacroix@aerokart.fr|http://www.aerokart.fr
779|Sin City Skydiving|Jean Sport aviation airport||||||||23600 s. las vegas BLVD,  Jean, Nevada,  89019, United States|702 300-8508|info@sincityskydiving.com|http://www.sincityskydiving.com
780|Hrebet|Hrebet, Tiraspol||||||||Tiraspol,  Tiraspol, Moldova|+37369342545|----@mail.ru|
781|Paracaidismo Tándem|Aeropuerto Punta del Este||||||||Aeropuerto Punta del Este,  Punta del Este, Uruguay|info@pronet.com.uy|info@pronet.com.uy|http://paracaidismo.us
782|Aeroclub Szeged|Szeged||46.248|0.722339823260383|0.691538270620042|20.095|0.343577741843733|0.93912423848475|Bajai ut, Repuloter,  Szeged,  6701, Hungary|tandemszeged@yahoo.com|tandemszeged@yahoo.com|http://www.tandemszeged.hu
783|Alaska Sky Sports|Fairview East||61.552|0.879249806221988|0.47636097474352|-149.345|-0.509867434121868|-0.860252985825671|1700 Brink Dr,  Anchorage, Alaska,  99504, United States|907-276-6329|akskydiving@hotmail.com|http://www.alaskaskysports.com
784|Aero Klub ''Novi Sad''|Cenej||45.386|0.711854456380153|0.702327012816477|19.834|0.339296190459079|0.940679592177887|Narodnih Heroja 5/I,  Novi Sad,  21000, Serbia|+38121451949|info@akns.co.yu|http://www.akns.co.yu
785|Marian,Mackay|Marian||-21.156|-0.360908490239215|0.932601234008003|148.94|0.515935415843057|-0.856627484195348|9 Elamang Street,  Mackay, Queensland,  4740, Australia|07 49576439|ray@skydivemackay.com.au|
786|                                                                   SKYDIVE CHASCOMUS (Buenos Aires)|Aeroclub Chascomus||-35.541|-0.581285375831066|0.813699767632347|-58.049|-0.848500978936369|0.52919381019058|Aeroclub Chascomus, Ruta 20° a 2km de ruta 2°,  Chascomus, Buenos Aires - ARGENTINA, Argentina|(+54) 911 6690 5846|xmatias@gmail.com|http://www.skydivechascomus.com.ar
787|To delete|to delete||50.898|0.776024391855051|0.630702896176954|15.785|0.27202832963092|0.962289243355766|Lotnisko,  Jelenia, Poland|admin@myeye.pl|admin@myeye.pl|http://www.onetpl
788|Letalski Center Maribor|MARIBOR|LJMB|46.483|0.725170100172284|0.688569768299567|15.687|0.270382011183896|0.962753118939716|Letaliska cesta 30,  2204 Skoke, Slovenia|info@skydivemaribor.com|info@skydivemaribor.com|http://www.skydivemaribor.com
789|Aerial Skydives|Latrobe Regional Airport|YLTV|-38.211|-0.61855925765235|0.785738152804466|146.474|0.552315333853961|-0.83363527515922|Latrobe Regional Airport,  Morwell, Victoria,  3840, Australia|0408070991|janine@aerialskydives.com|http://www.aerialskydives.com
790|Skydive SYD|Eslövs flygfält / Eslöv airport||55.851|0.827580567042775|0.561346956038027|13.324|0.230457361206942|0.973082424394528|Eslövs flygfält / Eslöv airport,  Eslöv, Sweden|+46705459214|theo@skydivesyd.se|http://www.skydivesyd.se/
791|Fallschirmsprungzentrum Mitteldeutschland e. V.|Cochstedt|EDBC|51.861|0.786514836693851|0.617571381834072|11.424|0.198067938056105|0.980188294112005|Friedenstr. 17,  Wolmirstedt,  39326, Germany|01774559786|info@mdskydive.de|http://www.MDskydive.de
792|Skydive Sydney City|||-33.727|-0.555236414971153|0.831692565489185|150.678|0.489717266227016|-0.871881298778187|Sydney International Regatta Centre,  Penrith, New South Wales,  2750, Australia|+61 (0) 2 6684 1323|info@australiaskydive.com|http://www.skydivesydneycity.com.au/?gclid=CODl2uabx7cCFQ1jpQodphUAig
793|Lower Light|Lower Light|YLLT|-34.518|-0.566665115847527|0.823948206188659|138.424|0.663612917483614|-0.748076129647837|678 North East Rd,  Holden Hill, South Australia,  5088, Australia|08 82888420|info@adelaideskydiving.com.au|http://www.adelaideskydiving.com.au
794|Skydive Portugal|Aerodromo de Evora|LPEV|38.532|0.622951630375833|0.782260357050063|-7.888|-0.137237091207299|0.990538227832202|Aerodromo de Evora,  Evora, Portugal|00351,917525555|info@skydiveportugal.net|http://www.skydiveportugal.net
795|Dunkeswell|Dunkeswell||50.863|0.775638972614901|0.631176824797062|-3.228|-0.0563094285122861|0.998413365425674|Dunkeswell Airfield,  Dunkeswell, United Kingdom|jasonfarrant@btinternet.com|jasonfarrant@btinternet.com|http://www.skydivethewell.com
796|Skydive KZN|Durban|FADN|-31.053|-0.51583075520239|0.856690511204211|30.586|0.508831081602961|0.860866383589672|Cato Ridge.,  Durban,  4001, South Africa|0837937055|roy@sassouthafrica.com|http://skydivekzn.co.za
797|SkyDive Buenos Aires|EZEIZA|EZE|-40.98|-0.655795545685031|0.754938542041451|-60.469|-0.870089141774512|0.492894395754399|Ruta 205, Km. 106,  Lobos, Capital Federal, Argentina|0800-8888-759|info@skydivebuenosaires.com|http://www.skydivebuenosaires.com
798|skydive india|Dhana||23.754|0.402810589673184|0.915283359865753|78.856|0.98114452839663|0.193275488351097|dhana,  sagar (madyapradesh State), India|+91-9335136858|santhosh.skydivingindia@dropzone.com|http://www.skydive-india.net
799|Dropzone-Philippines|Mactan International Airport|RPVM|10.301|0.178819387122489|0.983881917096324|123.966|0.829369258316722|-0.55870084424419|Dropzone Management Ralf Schulz,  06766 Bobbau / Germany,  06766, Pacific Islands|0049 3494 504007|netz@comerz.com|http://www.drop-zone-philippines.com
800|Skydive Westex|Stanton Municipal Airport|63F|32.171|0.532447910983183|0.846462770645965|-101.819|-0.9787995214826|-0.204820645310555|2001 W. Indiana Ave.,  Midland, Texas,  79701, United States|432-770-0200|skydivewestex@yahoo.com|http://www.skydivewestex.com
801|Skydive Fiji|Fiji International|NFFN|-17.83|-0.306193796820526|0.951969200546231|177.407|0.0452409405119937|-0.998976104469767|11 Zahoor Rd, Martintar,  Nadi, Fiji Islands, Pacific Islands|+679 6728166|tim@skydivefiji.com.fj|http://www.skydivefiji.com.fj
802|VORONIV (RIVNE)|VORONIV||50.695|0.773784933871779|0.633448400513449|26.702|0.449350182886488|0.893355703591732|Rivne Region, Goshanskiy rayon, Voroniv,  RIVNE, Ukraine|+38 3650 2-23-11|saneka@ua.fm|http://rask.rv.ua
803|paracaidistagt|San Jose||13.24|0.229030500703048|0.973419246649516|-90.703|-0.999924728609108|-0.012269356788401|Guatemala,  Guatemala, Guatemala|por17@hotmail.com|por17@hotmail.com|http://www.paracaidistagt.com
804|Skláøe|Skláøe||49.929|0.765247323190236|0.643736385759092|12.72|0.220186716747302|0.975457743712173|Skláøe 1,  Mariánské Láznì,  35301, Czech Republic|kvparaklub@seznam.cz|kvparaklub@seznam.cz|http://kvparaklub.ic.cz
805|Skydive Beltrão|Paulo Abdala||||||||Aeroporto Municipal,  Francisco Beltrão, Brazil|pedro.ventania@hotmail.com|pedro.ventania@hotmail.com|
806|Skydive Verona|Aereoporto Boscomantico|LIPN|||||||Aereoporto Boscomantico,  Verona,  37139, Italy|0039 045 565332|info@paracadutismoverona.it|http://www.paracadutismoverona.it
807|Talan|Pobeda||50.571|0.772412208548142|0.635121547489756|137.093|0.680810360876861|-0.732459727577372|Orehova av. 70,  Komsomolsk-on-Amur, Russia|+7 (4217) 222737|talankms@gmail.com|http://skytalan.ru/
808|Open air|Eisk||46.696|0.727724876730395|0.685869159379347|38.253|0.619135067559521|0.78528451412088|Airport,  Eisk, Russia|sharprig@gmail.com|sharprig@gmail.com|http://www.openeisk.com
809|Skydive El Sol Cabo San Lucas Updated|Aeropuerto internacional Cabo San Lucas||22.892|0.388995324600751|0.921239728539079|-109.901|-0.940282186123348|-0.34039596128494|Medano Beach by Cascadas Hotel,  Cabo San Lucas, Mexico|(52) 1 624 129 71 73|info@skydiveelsol.com|http://www.skydiveelsol.com
810|Frango Loco|Aeroporto Mocelin||-25.745|-0.434366655001057|0.900736148393742|-53.069|-0.799359682849511|0.600852808460383|Aeroporto Mocelin,  Dois vizinhos, Brazil|panoceli@terra.com.br|panoceli@terra.com.br|
811|Hajduszoboszlo|Hajduszoboszlo Airfield||47.456|0.736758303425656|0.676156196698181|21.392|0.364746780865259|0.931106753196663|Csaba u 21,  Hajduszoboszlo,  4200, Hungary|+36-202610001|jencilaci@gmail.com|http://tandemjump.co.hu
812|Skydive Allegan|Padgham Airport|35D|42.533|0.67601473679788|0.736888102517671|-85.825|-0.997346338478097|0.0728030296370459|Padgham Field,  Allegan, Michigan,  49010, United States|(269) 998-7747|information@SkydiveInc.com|http://SkydiveInc.com
813|Ocean City Skydiving Center|Ocean City Municipal Airport|OXB|40.447|0.648744376422971|0.76100639554446|-73.125|-0.956940335732209|0.290284677254462|12724 Airport Road,  Berlin, Maryland,  21811, United States|410-213-1319|skydiveoc@yahoo.com|http://www.skydiveoc.com
814|Tsuniv|Tsuniv||49.822|0.764043810283812|0.645164363528392|23.706|0.402043662414406|0.915620496446214|Levytskogo Street, 84,  Lvov, Ukraine|00 380 322 750591||http://extreme.lviv.ua/
815|Alex Boesel Skytandem|several Dz in south Germany||||||||Keimenäckerstr.56,  Gerlingen,  70839, Germany|07156 43 65 85|info@skytandem.de|http://sky-tandem.de
816|Flock university|Pepperell Airport||||||||165 nashua rd,  Pepperell, Massachusetts,  01463, United States|603-818-1856|flockuniversity@gmail.com|http://www.flockuniversity.org
817|Central Arkansas Skydiving|Morrilton Municipal Airport|BDQ|35.137|0.575533470146561|0.817778224667946|-92.712|-0.99887998710197|-0.0473156566811482|Morrilton Municipal Airport,  Morrilton, Arkansas,  72110, United States|501-354-8888|mikemullins@skydivekingair.com|http://www.CentralArkansasSkydiving.com
818|Parachutisme Adrénaline Trois-Rivières|Trois-Rivières|CYRQ|46.363|0.7237263736008|0.690087049693468|-72.678|-0.954646545368468|0.297741453976517|3300 Airport Rd.,  Trois-Rivières, Quebec,  G9A 5E1, Canada|1-877-PARACHUTE|nad@paradrenaline.ca|http://www.paradrenaline.ca
819|Q-Faldskærmsklub|Aalborg Lufthavn|ECYT|57.084|0.839468148877712|0.543408894866313|9.865|0.171327299195447|0.985214167859148|Lufthavnsvej 100,  Aalborg,  9000, Denmark|webmaster@q-klub.dk|webmaster@q-klub.dk|http://www.q-klub.dk
820|Lepsari|Lepsari||60.139|0.867235857924008|0.497897546419753|30.886|0.513331571920553|0.858190361906713|DZ Lepsari,  Saint-Petersburg, Russia|mail@valk.ru|mail@valk.ru|http://valk.ru/
821|Nyiregyhaza Airport|Nyiregyhaza Airport||47.979|0.742899526390886|0.669402938213|21.691|0.369600804909815|0.929190639755921|Repuloter ut 1.,  Nyiregyhaza,  4400, Hungary|+36207779037|szanyierika@szabolcsktv.hu|http://nyek.org.hu
822|SLOVENJ GRADEC|||46.498|0.725350342462835|0.688379895616547|15.089|0.260319146404143|0.965522626361194|Korytkova ul. 4,  Maribor,  2000, Slovenia|+386 41 710 383|peter.cresnar@xtreme-skydiving.com|http://www.xtreme-skydiving.com
823|Airkix|||||||||Airkix, 602 Marlborough Gate, Avebury Avenue,  Milton Keynes,  MK9 3XS, United Kingdom|0044 (0)1908 247770|skydiveaurora@aol.com|http://www.airkix.com
824|CEP Les 3 Mousquet'Air|Rouyn-Noranda|CYUY|48.213|0.745627211913189|0.666363309955286|-78.83|-0.981056721745813|0.193720697699959|489 murdoch,  Rouyn-noranda, Quebec,  J9X 1H3, Canada|819-763-7450|jf_larochelle@hotmail.com|http://3mousquetair.com
